bairro,tipo_imovel,area_construida,area_terreno,quartos,banheiros,preco
Jardim Santa Maria,Apartamento,114,0,4,2,771210
Chácaras Reunidas Igarapés,Terreno,0,668,0,0,771540
Centro,Casa,189,420,3,2,772027
Jardim Santa Maria,Casa,349,782,5,2,772337
Chácaras Reunidas Igarapés,Apartamento,136,0,2,2,772344
Chácaras Reunidas Igarapés,Casa,169,749,3,2,772668
Centro,Casa,236,289,3,2,772675
Centro,Terreno,0,598,0,0,772974
Chácaras Reunidas Igarapés,Casa,144,531,6,4,773424
Centro,Casa,238,434,3,1,773749
Chácaras Reunidas Igarapés,Apartamento,171,0,2,3,773946
Centro,Casa,175,592,2,3,774007
Jardim Santa Maria,Casa,174,315,4,3,775344
Jardim Santa Maria,Casa,193,725,3,1,775474
Chácaras Reunidas Igarapés,Casa,352,300,3,2,775808
Jardim Santa Maria,Casa,341,418,3,3,776116
Centro,Apartamento,117,0,3,3,776757
Jardim Santa Maria,Casa,270,571,3,1,778680
Chácaras Reunidas Igarapés,Apartamento,121,0,2,2,778877
Centro,Terreno,0,1067,0,0,779176
Centro,Casa,376,633,6,3,779184
Chácaras Reunidas Igarapés,Casa,283,591,2,1,779665
Jardim Santa Maria,Casa,264,672,3,2,779856
Centro,Casa,304,229,5,2,779957
Centro,Terreno,0,1126,0,0,780824
Jardim Santa Maria,Casa,221,424,3,4,781235
Centro,Casa,175,450,2,3,781453
Centro,Casa,311,228,4,3,781822
Centro,Casa,371,706,4,2,782049
Jardim Santa Maria,Apartamento,115,0,3,2,783840
Chácaras Reunidas Igarapés,Casa,145,250,4,2,784160
Chácaras Reunidas Igarapés,Casa,330,609,4,3,785070
Jardim Santa Maria,Casa,185,371,2,3,789580
Centro,Apartamento,178,0,2,2,790551
Centro,Casa,354,535,5,4,790995
Centro,Casa,223,616,4,2,791661
Centro,Apartamento,101,0,4,2,793885
Chácaras Reunidas Igarapés,Apartamento,121,0,4,1,794244
Centro,Casa,329,385,3,1,794534
Centro,Apartamento,150,0,4,2,794707
Jardim Santa Maria,Casa,162,188,5,2,795258
Centro,Casa,359,167,4,1,796387
Centro,Apartamento,122,0,4,2,796903
Chácaras Reunidas Igarapés,Casa,161,594,3,2,797433
Chácaras Reunidas Igarapés,Terreno,0,580,0,0,797500
Jardim Santa Maria,Apartamento,116,0,2,1,797848
Jardim Santa Maria,Casa,338,175,3,2,798694
Chácaras Reunidas Igarapés,Terreno,0,834,0,0,799806
Jardim Santa Maria,Casa,400,547,5,3,800800
Chácaras Reunidas Igarapés,Casa,316,432,4,4,801692
Jardim Santa Maria,Casa,321,414,3,1,801858
Jardim Santa Maria,Apartamento,119,0,2,3,802298
Jardim Santa Maria,Casa,190,534,5,1,802940
Chácaras Reunidas Igarapés,Apartamento,121,0,2,2,803198
Jardim Santa Maria,Apartamento,116,0,3,2,803648
Jardim Santa Maria,Terreno,0,1189,0,0,803764
Jardim Santa Maria,Casa,376,400,4,3,805016
Centro,Casa,378,529,3,2,805064
Jardim Santa Maria,Casa,323,540,2,1,806531
Jardim Santa Maria,Casa,159,660,3,2,809469
Jardim Santa Maria,Casa,328,183,3,2,810816
Jardim Santa Maria,Casa,373,585,3,3,811275
Centro,Casa,151,657,4,2,811292
Jardim Santa Maria,Terreno,0,614,0,0,811708
Centro,Casa,378,366,4,1,812454
Jardim Santa Maria,Casa,155,257,5,1,814990
Centro,Apartamento,108,0,2,2,816614
Chácaras Reunidas Igarapés,Casa,325,798,4,4,817375
Jardim Santa Maria,Casa,324,759,3,2,820692
Chácaras Reunidas Igarapés,Terreno,0,781,0,0,820831
Centro,Casa,335,195,3,2,822123
Chácaras Reunidas Igarapés,Casa,365,591,5,1,822710
Centro,Casa,381,312,3,2,823283
Centro,Apartamento,171,0,2,3,823963
Jardim Santa Maria,Casa,337,579,4,3,824976
Jardim Santa Maria,Apartamento,137,0,2,3,825425
Centro,Apartamento,180,0,3,1,827171
Centro,Casa,212,739,5,4,827700
Centro,Apartamento,135,0,2,2,828879
Centro,Casa,205,658,4,3,828896
Jardim Santa Maria,Casa,194,515,2,2,828962
Chácaras Reunidas Igarapés,Apartamento,166,0,3,3,829336
Chácaras Reunidas Igarapés,Casa,368,256,5,2,829472
Jardim Santa Maria,Apartamento,174,0,2,3,830676
Centro,Casa,149,693,3,2,831904
Centro,Apartamento,176,0,3,2,834090
Centro,Casa,142,502,3,2,835442
Jardim Santa Maria,Terreno,0,906,0,0,836238
Centro,Casa,180,764,2,4,836900
Chácaras Reunidas Igarapés,Casa,233,168,2,3,838334
Centro,Casa,201,592,4,2,838843
Chácaras Reunidas Igarapés,Casa,212,210,2,3,839520
Chácaras Reunidas Igarapés,Casa,185,496,3,2,839715
Chácaras Reunidas Igarapés,Apartamento,129,0,2,3,840048
Centro,Casa,161,304,5,3,841877
Chácaras Reunidas Igarapés,Apartamento,145,0,3,1,842160
Centro,Casa,147,765,4,2,843390
Chácaras Reunidas Igarapés,Casa,300,363,3,2,843600
Centro,Casa,146,287,2,4,844872
Chácaras Reunidas Igarapés,Casa,195,542,3,1,844935
Centro,Apartamento,143,0,2,2,845108
Chácaras Reunidas Igarapés,Terreno,0,774,0,0,845208
Chácaras Reunidas Igarapés,Casa,377,730,3,2,845611
Jardim Santa Maria,Casa,261,726,3,1,845640
Jardim Santa Maria,Casa,185,641,4,2,846560
Chácaras Reunidas Igarapés,Casa,305,150,3,2,847595
Chácaras Reunidas Igarapés,Casa,279,559,3,2,847602
Chácaras Reunidas Igarapés,Casa,371,153,3,2,848477
Centro,Casa,282,467,3,2,849990
Centro,Apartamento,171,0,2,2,850117
Centro,Apartamento,130,0,4,2,850206
Centro,Casa,325,264,4,2,851776
Centro,Apartamento,155,0,3,2,852569
Jardim Santa Maria,Apartamento,136,0,1,1,852584
Chácaras Reunidas Igarapés,Casa,171,193,3,1,852777
Centro,Apartamento,147,0,2,2,852857
Jardim Santa Maria,Casa,183,779,3,2,853146
Jardim Santa Maria,Casa,306,403,4,4,854046
Chácaras Reunidas Igarapés,Apartamento,145,0,2,2,855065
Chácaras Reunidas Igarapés,Casa,224,152,3,2,856352
Centro,Apartamento,157,0,1,3,857973
Centro,Apartamento,153,0,4,2,859515
Centro,Casa,295,159,2,2,859659
Chácaras Reunidas Igarapés,Casa,236,477,4,3,859984
Jardim Santa Maria,Casa,205,339,4,3,863255
Jardim Santa Maria,Casa,176,195,2,1,863280
Chácaras Reunidas Igarapés,Casa,279,222,4,3,864063
Chácaras Reunidas Igarapés,Casa,278,380,3,2,866804
Jardim Santa Maria,Casa,290,346,5,2,866810
Centro,Apartamento,147,0,2,3,868071
Jardim Santa Maria,Terreno,0,972,0,0,869940
Centro,Casa,275,420,3,3,870319
Centro,Casa,246,235,5,2,871331
Jardim Santa Maria,Casa,344,270,4,2,871352
Centro,Casa,248,305,4,3,871856
Centro,Apartamento,163,0,2,1,872579
Jardim Santa Maria,Casa,291,757,3,2,873873
Centro,Casa,198,470,4,2,874595
Jardim Santa Maria,Casa,357,692,5,2,875007
Jardim Santa Maria,Casa,353,514,2,3,876852
Chácaras Reunidas Igarapés,Casa,233,172,3,1,877012
Chácaras Reunidas Igarapés,Casa,400,407,5,3,879200
Jardim Santa Maria,Apartamento,126,0,2,2,879354
Jardim Santa Maria,Casa,202,278,5,2,879508
Chácaras Reunidas Igarapés,Terreno,0,786,0,0,879534
Jardim Santa Maria,Casa,370,539,3,3,879860
Jardim Santa Maria,Casa,239,492,3,3,879998
Centro,Casa,328,701,3,1,880384
Jardim Santa Maria,Casa,255,456,2,2,881535
Chácaras Reunidas Igarapés,Casa,235,269,3,3,881720
Chácaras Reunidas Igarapés,Terreno,0,896,0,0,882560
Centro,Casa,212,732,5,3,885481
Jardim Santa Maria,Casa,172,757,3,2,885628
Jardim Santa Maria,Apartamento,179,0,3,2,885692
Jardim Santa Maria,Casa,214,709,4,3,886816
Centro,Casa,225,293,4,2,886994
Centro,Apartamento,124,0,4,2,888255
Jardim Santa Maria,Casa,235,775,4,2,889240
Centro,Apartamento,161,0,2,1,889275
Centro,Terreno,0,565,0,0,890157
Chácaras Reunidas Igarapés,Terreno,0,830,0,0,891420
Chácaras Reunidas Igarapés,Casa,236,263,4,2,892788
Chácaras Reunidas Igarapés,Apartamento,177,0,1,3,892965
Chácaras Reunidas Igarapés,Casa,396,404,2,3,892980
Jardim Santa Maria,Apartamento,146,0,2,1,893374
Jardim Santa Maria,Casa,357,695,3,2,893571
Centro,Apartamento,150,0,4,2,894412
Jardim Santa Maria,Casa,343,304,4,3,894887
Jardim Santa Maria,Casa,381,519,4,2,898017
Centro,Casa,326,609,3,3,898260
Jardim Santa Maria,Apartamento,142,0,4,3,898434
Chácaras Reunidas Igarapés,Casa,215,374,2,3,898915
Jardim Santa Maria,Casa,266,173,4,3,900942
Centro,Casa,159,735,2,3,901450
Centro,Casa,186,660,5,3,902871
Chácaras Reunidas Igarapés,Casa,190,577,2,2,903070
Centro,Casa,329,789,3,4,905391
Centro,Apartamento,162,0,3,2,905417
Centro,Casa,313,406,4,4,905994
Jardim Santa Maria,Casa,300,532,3,3,906600
Jardim Santa Maria,Apartamento,173,0,3,1,907385
Centro,Casa,213,252,5,2,907539
Centro,Apartamento,120,0,3,1,909557
Centro,Casa,191,291,5,2,910009
Chácaras Reunidas Igarapés,Casa,169,459,2,2,910065
Centro,Casa,200,702,4,1,911259
Jardim Santa Maria,Casa,382,697,3,2,911834
Jardim Santa Maria,Apartamento,144,0,4,2,912096
Centro,Terreno,0,950,0,0,912237
Jardim Santa Maria,Casa,188,713,4,2,913680
Jardim Santa Maria,Casa,190,791,4,2,914090
Jardim Santa Maria,Casa,257,625,5,3,914406
Centro,Casa,281,663,3,3,915160
Jardim Santa Maria,Casa,346,328,4,2,915170
Chácaras Reunidas Igarapés,Casa,243,778,4,4,917568
Jardim Santa Maria,Apartamento,167,0,3,2,922508
Jardim Santa Maria,Terreno,0,1100,0,0,922900
Chácaras Reunidas Igarapés,Casa,248,787,2,1,924048
Centro,Casa,184,244,2,1,924057
Centro,Apartamento,164,0,2,3,924894
Centro,Casa,226,248,3,2,924984
Jardim Santa Maria,Casa,400,246,3,2,926400
Centro,Apartamento,145,0,2,2,928463
Jardim Santa Maria,Apartamento,155,0,4,2,929690
Centro,Apartamento,173,0,4,2,931682
Centro,Casa,234,521,3,2,932162
Chácaras Reunidas Igarapés,Casa,255,232,2,2,932790
Chácaras Reunidas Igarapés,Casa,214,786,6,2,933254
Jardim Santa Maria,Casa,244,259,5,1,933300
Centro,Casa,150,407,2,3,933397
Jardim Santa Maria,Casa,175,792,3,2,933975
Chácaras Reunidas Igarapés,Casa,277,566,2,3,937091
Jardim Santa Maria,Casa,381,704,3,3,938403
Centro,Casa,173,491,3,4,939839
Chácaras Reunidas Igarapés,Apartamento,174,0,1,1,939948
Chácaras Reunidas Igarapés,Casa,398,289,3,2,940076
Jardim Santa Maria,Casa,369,202,3,3,940581
Centro,Casa,173,374,3,4,940834
Centro,Casa,161,759,5,2,940932
Jardim Santa Maria,Casa,284,635,3,2,943448
Chácaras Reunidas Igarapés,Apartamento,157,0,1,3,944355
Jardim Santa Maria,Casa,381,793,5,2,944880
Centro,Casa,230,334,2,4,945851
Chácaras Reunidas Igarapés,Casa,182,220,4,1,946764
Chácaras Reunidas Igarapés,Casa,313,322,2,3,947138
Chácaras Reunidas Igarapés,Terreno,0,836,0,0,947188
Centro,Casa,381,254,3,3,947280
Chácaras Reunidas Igarapés,Terreno,0,933,0,0,951660
Centro,Apartamento,142,0,4,2,951875
Chácaras Reunidas Igarapés,Casa,308,423,2,3,953260
Chácaras Reunidas Igarapés,Casa,234,252,3,3,954018
Chácaras Reunidas Igarapés,Casa,302,472,3,2,955226
Centro,Casa,155,255,3,3,955419
Chácaras Reunidas Igarapés,Casa,194,561,3,3,957196
Jardim Santa Maria,Apartamento,151,0,3,3,957340
Chácaras Reunidas Igarapés,Casa,224,634,3,2,957824
Chácaras Reunidas Igarapés,Casa,196,291,2,2,960008
Chácaras Reunidas Igarapés,Casa,268,619,4,2,960512
Centro,Casa,363,470,4,2,961804
Centro,Casa,294,607,3,4,962232
Chácaras Reunidas Igarapés,Casa,177,443,3,3,963588
Jardim Santa Maria,Casa,326,588,6,2,963656
Jardim Santa Maria,Casa,327,358,2,1,963996
Centro,Casa,166,157,2,1,964617
Chácaras Reunidas Igarapés,Casa,236,573,3,3,967836
Centro,Casa,315,451,2,2,968294
Jardim Santa Maria,Casa,233,744,3,2,968581
Centro,Terreno,0,908,0,0,969017
Centro,Terreno,0,666,0,0,970395
Chácaras Reunidas Igarapés,Casa,313,238,3,2,973743
Jardim Santa Maria,Apartamento,154,0,2,2,973896
Chácaras Reunidas Igarapés,Casa,213,296,3,2,977244
Chácaras Reunidas Igarapés,Casa,236,297,4,3,977984
Centro,Apartamento,163,0,3,1,978488
Chácaras Reunidas Igarapés,Casa,381,691,3,4,980313
Centro,Terreno,0,880,0,0,980627
Chácaras Reunidas Igarapés,Casa,272,158,3,2,981104
Centro,Apartamento,179,0,2,3,981286
Centro,Casa,224,690,3,2,982486
Jardim Santa Maria,Casa,277,534,5,2,982519
Jardim Santa Maria,Casa,277,762,2,2,982519
Centro,Apartamento,150,0,3,2,982732
Centro,Apartamento,140,0,2,2,985480
Jardim Santa Maria,Casa,285,786,4,3,987240
Chácaras Reunidas Igarapés,Apartamento,158,0,3,2,991450
Centro,Apartamento,133,0,3,3,991574
Centro,Casa,213,770,4,2,991802
Centro,Casa,277,412,3,1,991964
Jardim Santa Maria,Apartamento,155,0,2,1,992155
Jardim Santa Maria,Casa,366,463,3,2,992958
Jardim Santa Maria,Apartamento,176,0,4,2,994048
Chácaras Reunidas Igarapés,Terreno,0,1133,0,0,994774
Jardim Santa Maria,Apartamento,176,0,2,3,995280
Jardim Santa Maria,Casa,286,226,4,2,997568
Centro,Casa,159,794,6,3,997629
Jardim Santa Maria,Casa,261,172,4,3,998586
Chácaras Reunidas Igarapés,Casa,203,284,3,3,999166
Centro,Terreno,0,659,0,0,999604
Jardim Santa Maria,Casa,324,162,4,2,1000188
Centro,Casa,295,514,5,2,1004179
Centro,Casa,188,759,3,2,1004248
Centro,Casa,266,191,4,2,1004269
Jardim Santa Maria,Terreno,0,984,0,0,1004664
Chácaras Reunidas Igarapés,Casa,205,580,2,3,1004910
Jardim Santa Maria,Casa,319,673,3,2,1005488
Centro,Casa,341,291,3,4,1005864
Chácaras Reunidas Igarapés,Casa,200,192,2,2,1006000
Jardim Santa Maria,Casa,283,601,4,2,1007480
Chácaras Reunidas Igarapés,Apartamento,146,0,3,2,1007546
Jardim Santa Maria,Casa,195,283,3,2,1007565
Chácaras Reunidas Igarapés,Casa,190,293,3,2,1008520
Jardim Santa Maria,Apartamento,176,0,2,3,1008832
Centro,Casa,277,378,5,1,1008847
Jardim Santa Maria,Terreno,0,763,0,0,1009449
Chácaras Reunidas Igarapés,Casa,326,426,3,3,1011252
Centro,Casa,210,227,3,3,1011884
Centro,Casa,309,395,4,2,1012747
Centro,Casa,236,197,5,1,1013407
Centro,Apartamento,151,0,2,2,1014463
Jardim Santa Maria,Casa,194,673,3,2,1016172
Chácaras Reunidas Igarapés,Casa,322,370,3,1,1017842
Centro,Casa,307,267,5,3,1017843
Centro,Casa,168,669,4,3,1018936
Centro,Casa,244,587,4,3,1019139
Chácaras Reunidas Igarapés,Casa,216,451,3,2,1019304
Chácaras Reunidas Igarapés,Casa,382,340,5,3,1019558
Jardim Santa Maria,Casa,382,444,3,2,1019558
Centro,Casa,279,154,3,2,1019661
Chácaras Reunidas Igarapés,Casa,196,238,5,3,1020768
Jardim Santa Maria,Casa,227,575,4,2,1021046
Jardim Santa Maria,Casa,270,604,3,2,1021680
Jardim Santa Maria,Casa,225,733,2,2,1024875
Chácaras Reunidas Igarapés,Casa,194,756,3,2,1024902
Chácaras Reunidas Igarapés,Casa,263,427,3,2,1024911
Jardim Santa Maria,Casa,348,538,3,1,1025904
Centro,Terreno,0,670,0,0,1027076
Centro,Casa,284,581,3,2,1028136
Centro,Casa,337,209,3,2,1028557
Centro,Casa,361,312,3,4,1029571
Centro,Casa,232,383,2,3,1029581
Jardim Santa Maria,Casa,239,656,4,2,1029612
Chácaras Reunidas Igarapés,Casa,293,723,4,2,1029895
Chácaras Reunidas Igarapés,Casa,247,458,5,1,1034189
Centro,Casa,211,163,5,2,1035387
Jardim Santa Maria,Casa,375,764,5,2,1037625
Jardim Santa Maria,Casa,299,783,4,1,1038128
Centro,Terreno,0,654,0,0,1038650
Centro,Casa,179,199,2,3,1038719
Chácaras Reunidas Igarapés,Apartamento,171,0,4,3,1039167
Chácaras Reunidas Igarapés,Casa,223,365,2,2,1040295
Chácaras Reunidas Igarapés,Casa,225,700,4,3,1042650
Centro,Casa,211,543,5,3,1043880
Jardim Santa Maria,Casa,292,748,4,2,1046528
Jardim Santa Maria,Casa,385,711,5,2,1048740
Chácaras Reunidas Igarapés,Casa,239,237,4,4,1050166
Jardim Santa Maria,Terreno,0,963,0,0,1052559
Jardim Santa Maria,Casa,222,545,5,3,1052946
Jardim Santa Maria,Casa,296,172,3,2,1054648
Centro,Casa,292,653,3,3,1054747
Centro,Apartamento,135,0,3,2,1055855
Jardim Santa Maria,Casa,314,798,6,2,1056296
Centro,Casa,397,590,2,3,1056456
Chácaras Reunidas Igarapés,Casa,225,256,5,1,1058175
Centro,Casa,216,583,3,1,1059177
Centro,Apartamento,136,0,2,2,1059453
Centro,Terreno,0,987,0,0,1061271
Centro,Casa,171,452,5,2,1061320
Centro,Casa,317,362,3,2,1061934
Chácaras Reunidas Igarapés,Casa,199,193,4,2,1062461
Chácaras Reunidas Igarapés,Casa,312,643,3,1,1062672
Centro,Apartamento,134,0,2,3,1065293
Jardim Santa Maria,Casa,270,769,3,1,1065960
Chácaras Reunidas Igarapés,Casa,253,557,4,2,1068672
Chácaras Reunidas Igarapés,Casa,200,562,5,2,1069400
Centro,Casa,174,429,6,1,1069934
Centro,Casa,366,664,2,3,1072453
Jardim Santa Maria,Apartamento,172,0,2,3,1073280
Chácaras Reunidas Igarapés,Casa,279,192,4,3,1073313
Jardim Santa Maria,Casa,350,751,3,3,1073450
Jardim Santa Maria,Casa,324,442,5,1,1075356
Chácaras Reunidas Igarapés,Casa,277,759,3,4,1076699
Jardim Santa Maria,Apartamento,162,0,2,2,1080216
Chácaras Reunidas Igarapés,Casa,239,408,3,3,1083865
Jardim Santa Maria,Casa,205,557,4,1,1084245
Centro,Casa,265,463,5,2,1084300
Centro,Terreno,0,776,0,0,1089620
Chácaras Reunidas Igarapés,Casa,232,281,3,3,1089704
Centro,Apartamento,159,0,3,2,1094722
Chácaras Reunidas Igarapés,Apartamento,158,0,2,1,1095414
Chácaras Reunidas Igarapés,Terreno,0,740,0,0,1096680
Chácaras Reunidas Igarapés,Casa,281,491,4,2,1097305
Centro,Casa,379,667,2,2,1097906
Chácaras Reunidas Igarapés,Casa,254,426,3,2,1098042
Jardim Santa Maria,Terreno,0,762,0,0,1101852
Chácaras Reunidas Igarapés,Casa,222,596,2,1,1102230
Centro,Terreno,0,1076,0,0,1102523
Jardim Santa Maria,Casa,232,626,3,2,1105712
Chácaras Reunidas Igarapés,Casa,245,670,3,4,1108870
Centro,Casa,354,526,3,3,1109754
Jardim Santa Maria,Terreno,0,968,0,0,1110296
Jardim Santa Maria,Casa,219,253,3,2,1111644
Chácaras Reunidas Igarapés,Terreno,0,754,0,0,1112150
Centro,Terreno,0,1054,0,0,1112707
Jardim Santa Maria,Casa,294,258,2,2,1113672
Centro,Apartamento,140,0,2,2,1114281
Centro,Casa,194,316,3,2,1114384
Chácaras Reunidas Igarapés,Casa,268,207,2,2,1115416
Chácaras Reunidas Igarapés,Casa,240,544,3,4,1117200
Chácaras Reunidas Igarapés,Apartamento,161,0,2,1,1117501
Chácaras Reunidas Igarapés,Casa,263,574,4,2,1119328
Chácaras Reunidas Igarapés,Casa,267,607,2,2,1127274
Centro,Casa,209,318,4,2,1129164
Centro,Casa,182,222,4,4,1129173
Centro,Casa,312,353,2,3,1129502
Jardim Santa Maria,Casa,385,152,4,3,1130360
Centro,Casa,192,757,3,2,1130937
Chácaras Reunidas Igarapés,Casa,243,340,6,1,1131651
Chácaras Reunidas Igarapés,Casa,318,559,2,3,1131762
Centro,Apartamento,174,0,4,1,1133566
Centro,Casa,372,588,2,3,1134097
Jardim Santa Maria,Casa,307,439,5,1,1138049
Centro,Apartamento,174,0,3,3,1138769
Centro,Casa,279,655,3,3,1139017
Centro,Casa,335,553,3,3,1139184
Jardim Santa Maria,Casa,215,369,2,1,1139715
Centro,Casa,298,178,3,3,1139820
Jardim Santa Maria,Casa,259,345,2,2,1140118
Centro,Apartamento,149,0,2,1,1140334
Jardim Santa Maria,Casa,275,659,5,3,1141250
Jardim Santa Maria,Casa,375,275,3,3,1141500
Jardim Santa Maria,Casa,284,639,3,2,1142248
Chácaras Reunidas Igarapés,Casa,291,164,2,3,1143630
Centro,Apartamento,157,0,3,1,1145409
Centro,Apartamento,156,0,2,3,1148339
Jardim Santa Maria,Casa,291,514,2,2,1151778
Chácaras Reunidas Igarapés,Casa,269,509,4,2,1155893
Jardim Santa Maria,Casa,261,181,3,2,1157274
Chácaras Reunidas Igarapés,Apartamento,174,0,2,2,1158492
Chácaras Reunidas Igarapés,Casa,384,236,3,4,1159296
Centro,Casa,250,365,3,2,1162937
Centro,Apartamento,172,0,3,2,1163261
Centro,Casa,394,636,3,4,1164467
Chácaras Reunidas Igarapés,Apartamento,178,0,3,1,1166612
Centro,Casa,283,363,3,2,1167063
Chácaras Reunidas Igarapés,Apartamento,169,0,2,1,1168635
Chácaras Reunidas Igarapés,Casa,223,281,5,3,1169858
Jardim Santa Maria,Apartamento,173,0,3,1,1171383
Jardim Santa Maria,Terreno,0,1030,0,0,1173170
Jardim Santa Maria,Casa,396,489,5,4,1174932
Centro,Casa,349,629,4,4,1175152
Centro,Casa,219,411,2,2,1178154
Centro,Casa,306,703,4,3,1179920
Centro,Terreno,0,711,0,0,1182321
Chácaras Reunidas Igarapés,Casa,318,372,3,1,1184550
Centro,Casa,400,388,3,2,1184960
Chácaras Reunidas Igarapés,Casa,224,239,3,3,1186080
Centro,Casa,377,457,2,4,1187493
Chácaras Reunidas Igarapés,Apartamento,171,0,1,1,1187595
Centro,Apartamento,166,0,2,2,1188352
Centro,Casa,364,426,3,1,1189661
Centro,Casa,200,296,4,4,1191170
Centro,Casa,346,585,5,4,1193302
Jardim Santa Maria,Casa,335,229,2,3,1194275
Centro,Apartamento,177,0,4,3,1194431
Chácaras Reunidas Igarapés,Casa,234,433,4,1,1194570
Chácaras Reunidas Igarapés,Casa,220,669,3,2,1194600
Centro,Casa,192,472,5,3,1194969
Jardim Santa Maria,Casa,251,234,3,3,1196768
Chácaras Reunidas Igarapés,Casa,323,185,2,3,1198330
Centro,Casa,382,597,3,4,1199728
Jardim Santa Maria,Casa,280,361,4,2,1200080
Centro,Casa,233,789,4,2,1200416
Chácaras Reunidas Igarapés,Apartamento,176,0,2,2,1200848
Jardim Santa Maria,Terreno,0,852,0,0,1208136
Centro,Casa,253,615,3,1,1209188
Jardim Santa Maria,Casa,330,243,4,2,1210770
Chácaras Reunidas Igarapés,Casa,240,321,3,2,1211040
Centro,Casa,347,348,2,3,1211116
Chácaras Reunidas Igarapés,Casa,307,355,5,3,1212036
Centro,Casa,333,242,3,3,1212036
Centro,Casa,204,325,2,3,1213116
Centro,Casa,319,705,5,2,1214273
Chácaras Reunidas Igarapés,Casa,240,707,5,2,1215360
Jardim Santa Maria,Casa,392,500,4,2,1215592
Centro,Casa,364,459,3,3,1217707
Jardim Santa Maria,Casa,347,151,3,3,1220052
Jardim Santa Maria,Apartamento,176,0,4,2,1223728
Jardim Santa Maria,Casa,234,722,2,1,1224054
Centro,Casa,341,569,5,2,1225076
Chácaras Reunidas Igarapés,Casa,248,667,3,3,1227104
Jardim Santa Maria,Casa,312,671,3,1,1230216
Centro,Casa,252,155,3,2,1231360
Centro,Apartamento,174,0,2,2,1236818
Jardim Santa Maria,Casa,342,623,5,2,1237014
Centro,Casa,199,574,3,2,1238078
Centro,Casa,331,593,5,4,1238254
Centro,Casa,266,392,4,3,1238283
Jardim Santa Maria,Terreno,0,983,0,0,1238580
Jardim Santa Maria,Casa,230,344,3,2,1239930
Jardim Santa Maria,Casa,314,544,4,1,1241556
Jardim Santa Maria,Casa,289,461,2,2,1244434
Chácaras Reunidas Igarapés,Casa,263,735,3,4,1244779
Chácaras Reunidas Igarapés,Casa,333,720,5,3,1245420
Centro,Casa,228,561,2,2,1247023
Chácaras Reunidas Igarapés,Terreno,0,841,0,0,1247203
Centro,Apartamento,177,0,3,1,1247965
Jardim Santa Maria,Casa,339,779,3,2,1257012
Jardim Santa Maria,Terreno,0,891,0,0,1258983
Chácaras Reunidas Igarapés,Casa,315,313,4,3,1259685
Centro,Casa,323,542,2,2,1259958
Jardim Santa Maria,Casa,343,577,5,1,1261554
Centro,Casa,218,541,4,2,1264280
Centro,Apartamento,159,0,4,3,1264407
Jardim Santa Maria,Casa,362,707,2,2,1264466
Jardim Santa Maria,Casa,374,414,3,1,1264494
Chácaras Reunidas Igarapés,Casa,317,791,2,2,1265147
Centro,Casa,237,644,4,1,1266267
Chácaras Reunidas Igarapés,Casa,315,370,2,2,1266300
Jardim Santa Maria,Casa,283,399,3,1,1274349
Centro,Casa,299,477,2,4,1276715
Centro,Casa,223,182,5,4,1276864
Chácaras Reunidas Igarapés,Casa,374,297,2,3,1282446
Centro,Casa,287,197,3,2,1286534
Chácaras Reunidas Igarapés,Casa,300,266,2,3,1289700
Chácaras Reunidas Igarapés,Casa,329,613,3,2,1290009
Jardim Santa Maria,Terreno,0,1061,0,0,1290176
Centro,Casa,266,515,3,1,1291203
Chácaras Reunidas Igarapés,Casa,261,513,3,2,1293777
Centro,Terreno,0,1101,0,0,1299069
Centro,Casa,243,785,4,2,1300560
Jardim Santa Maria,Casa,348,552,5,2,1301172
Jardim Santa Maria,Casa,314,686,3,3,1302158
Chácaras Reunidas Igarapés,Casa,291,292,3,2,1302516
Jardim Santa Maria,Casa,331,266,5,4,1302816
Centro,Casa,368,290,3,2,1303032
Chácaras Reunidas Igarapés,Casa,337,273,3,1,1304190
Chácaras Reunidas Igarapés,Casa,341,250,3,2,1306030
Centro,Casa,347,566,3,1,1307686
Chácaras Reunidas Igarapés,Terreno,0,951,0,0,1308576
Centro,Casa,309,258,4,2,1313373
Chácaras Reunidas Igarapés,Casa,264,297,2,4,1313928
Jardim Santa Maria,Casa,309,178,2,2,1315413
Jardim Santa Maria,Casa,294,649,3,3,1315650
Jardim Santa Maria,Casa,261,666,5,1,1316745
Centro,Casa,210,345,5,4,1316899
Chácaras Reunidas Igarapés,Casa,250,384,3,2,1318250
Jardim Santa Maria,Casa,277,664,2,2,1319074
Chácaras Reunidas Igarapés,Casa,332,445,4,2,1322356
Chácaras Reunidas Igarapés,Casa,285,252,4,3,1322970
Centro,Casa,349,443,4,4,1323652
Jardim Santa Maria,Casa,399,740,4,3,1323882
Chácaras Reunidas Igarapés,Casa,364,601,3,3,1330420
Centro,Terreno,0,1045,0,0,1331539
Jardim Santa Maria,Casa,351,584,4,3,1331694
Centro,Casa,348,462,4,2,1333066
Centro,Casa,327,545,4,2,1336105
Centro,Casa,308,764,3,2,1338876
Chácaras Reunidas Igarapés,Casa,288,494,5,2,1345248
Jardim Santa Maria,Casa,396,207,4,2,1347192
Chácaras Reunidas Igarapés,Casa,355,480,2,2,1347580
Chácaras Reunidas Igarapés,Casa,249,749,2,2,1351323
Jardim Santa Maria,Casa,300,194,4,1,1352100
Centro,Casa,269,669,2,3,1355262
