bairro,tipo_imovel,area_construida,area_terreno,quartos,banheiros,preco
Vila São Jorge,Casa,93,233,3,2,281546
Jardim São José,Casa,68,220,2,1,281818
Parque Meia Lua,Apartamento,59,0,2,1,281831
Jardim das Indústrias,Casa,78,167,2,2,281853
Vila Industrial,Casa,91,241,3,2,281957
Jardim Flórida,Casa,88,180,2,2,282063
Jardim Flórida,Casa,70,249,1,1,282089
Vila Nossa Senhora Aparecida,Apartamento,63,0,1,1,282129
Jardim Santa Maria,Casa,70,198,1,1,282168
Vila Zilda,Apartamento,94,0,3,2,282225
Jardim Flórida,Casa,75,204,2,2,282240
Jardim Bela Vista,Casa,73,254,2,2,282490
Jardim Bela Vista,Casa,75,188,2,1,282522
Vila Industrial,Casa,61,237,1,1,282818
Jardim Bela Vista,Casa,82,186,2,2,282862
Cidade Salvador,Apartamento,57,0,1,1,283096
Jardim Bela Vista,Casa,93,303,2,2,283230
Jardim Santa Maria,Apartamento,64,0,1,1,283264
Jardim São José,Casa,65,177,1,1,283389
Vila Machado,Casa,66,196,1,1,283467
Jardim Primavera,Apartamento,55,0,1,1,283486
Jardim das Oliveiras,Apartamento,67,0,2,1,283560
Vila Nossa Senhora Aparecida,Casa,74,192,2,1,283753
Vila Machado,Casa,72,192,2,1,283888
Parque Meia Lua,Casa,94,203,3,2,284090
Jardim Primavera,Apartamento,53,0,2,1,284196
Jardim Bela Vista,Casa,75,190,2,2,284433
Vila Industrial,Casa,77,255,2,2,284463
Parque Meia Lua,Casa,87,212,3,2,284537
Jardim São José,Casa,79,160,2,2,284563
Jardim Paraíba,Casa,66,176,1,1,284592
Vila Machado,Apartamento,65,0,1,1,284719
Vila Machado,Apartamento,61,0,2,1,284766
Jardim Flórida,Casa,110,260,3,2,284902
Jardim das Oliveiras,Casa,79,162,2,2,284951
Jardim Primavera,Casa,85,206,2,2,285041
Parque Imperial,Terreno,0,990,0,0,285120
Residencial Villa Lobos,Terreno,0,485,0,0,285277
Jardim das Oliveiras,Casa,65,219,2,1,285317
Parque Residencial Flamboyant,Casa,103,221,3,2,285339
Vila Industrial,Casa,68,228,1,1,285392
Jardim Primavera,Casa,83,258,2,2,285413
Jardim São José,Casa,73,172,2,2,285435
Vila Industrial,Casa,66,204,2,1,285667
Jardim Primavera,Apartamento,57,0,1,1,285894
Jardim das Indústrias,Casa,82,254,2,1,286351
Jardim das Oliveiras,Apartamento,51,0,1,1,286436
Jardim Paraíba,Apartamento,61,0,1,1,286456
Vila São Jorge,Casa,73,248,2,1,286878
Vila Garcia,Casa,64,245,1,1,287202
Vila Machado,Casa,82,175,2,2,287279
Vila Nossa Senhora Aparecida,Casa,72,209,2,2,287306
Vila São Jorge,Apartamento,65,0,2,1,287430
Vila Industrial,Casa,69,264,2,1,287433
Vila Garcia,Terreno,0,1004,0,0,287595
Jardim Primavera,Apartamento,68,0,2,2,287640
Parque Meia Lua,Casa,74,218,2,2,287736
Parque Meia Lua,Apartamento,63,0,1,1,287784
Jardim Panorama,Apartamento,83,0,3,2,287893
Vila Machado,Casa,63,205,2,1,287921
Jardim Primavera,Apartamento,64,0,1,1,288288
Vila São Paulo,Casa,77,261,2,2,288470
Jardim Santa Maria,Apartamento,55,0,2,1,289135
Parque Residencial Flamboyant,Casa,83,171,2,1,289196
Jardim Bela Vista,Casa,75,235,2,2,289222
Parque Meia Lua,Apartamento,62,0,1,1,289465
Jardim das Oliveiras,Apartamento,60,0,1,1,289788
Cidade Salvador,Apartamento,58,0,1,1,289826
Vila Machado,Casa,76,178,2,2,290075
Parque Residencial Flamboyant,Casa,78,229,2,1,290220
Jardim Primavera,Casa,74,157,2,2,290295
Jardim das Oliveiras,Apartamento,62,0,2,1,290435
Vila Machado,Casa,75,226,2,2,290476
Jardim Bela Vista,Apartamento,72,0,3,2,290574
Parque dos Príncipes,Terreno,0,598,0,0,290628
Parque Meia Lua,Apartamento,68,0,2,2,290713
Parque Residencial Flamboyant,Casa,72,160,2,2,290730
Jardim Paraíba,Apartamento,51,0,1,1,290955
Cidade Salvador,Apartamento,61,0,1,1,290966
Cidade Salvador,Apartamento,58,0,2,1,291203
Jardim das Indústrias,Apartamento,68,0,2,2,291312
Jardim Bela Vista,Casa,82,267,3,2,291329
Chácaras Reunidas Igarapés,Casa,117,245,3,2,291360
Vila Garcia,Casa,75,237,2,2,291508
Jardim Alvorada,Casa,117,236,3,2,291556
Jardim São José,Apartamento,61,0,2,1,291573
Cidade Salvador,Apartamento,64,0,2,1,291900
Jardim Silvia,Casa,105,331,3,2,292114
Vila São Jorge,Casa,103,210,3,2,292125
Cidade Salvador,Casa,74,154,2,1,292132
Jardim Flórida,Apartamento,73,0,2,1,292146
Vila Machado,Casa,88,223,3,2,292191
Vila Industrial,Casa,80,199,2,2,292356
Vila Industrial,Apartamento,65,0,2,1,292552
Cidade Salvador,Apartamento,52,0,2,1,292596
Jardim das Oliveiras,Apartamento,77,0,2,2,292600
Parque Meia Lua,Apartamento,75,0,2,2,292620
Parque Meia Lua,Casa,71,163,2,2,292641
Vila Machado,Casa,69,264,1,1,292796
Jardim Primavera,Apartamento,55,0,1,1,292891
Jardim Califórnia,Apartamento,55,0,2,1,293037
Jardim Flórida,Casa,82,170,3,2,293262
Vila Nossa Senhora Aparecida,Apartamento,77,0,3,2,293312
Vila Machado,Apartamento,74,0,3,2,293506
Jardim São José,Casa,66,262,1,1,293704
Cidade Salvador,Casa,68,264,2,1,293778
Vila Machado,Apartamento,73,0,2,1,294138
Vila Nossa Senhora Aparecida,Apartamento,78,0,2,1,294196
Parque Meia Lua,Casa,76,161,2,2,294445
Jardim das Indústrias,Casa,92,241,2,2,294531
Vila Nossa Senhora Aparecida,Casa,105,248,3,2,294687
Jardim Bela Vista,Casa,87,237,2,1,294905
Centro,Terreno,0,532,0,0,294940
Cidade Salvador,Casa,63,173,2,1,295046
Vila Industrial,Casa,95,241,2,2,295112
Jardim América,Apartamento,55,0,2,1,295143
Jardim das Indústrias,Casa,72,238,2,1,295281
Jardim Santa Maria,Apartamento,64,0,1,1,295296
Jardim Santa Maria,Casa,62,201,1,1,295408
Parque Meia Lua,Apartamento,65,0,2,1,295412
Parque Residencial Flamboyant,Apartamento,66,0,2,2,295713
Vila Machado,Apartamento,57,0,2,1,295744
Centro,Apartamento,47,0,1,1,296100
Vila São Jorge,Casa,84,216,2,1,296181
Vila Nossa Senhora Aparecida,Casa,84,254,3,2,296218
Vila Nossa Senhora Aparecida,Apartamento,77,0,2,2,296315
Jardim das Oliveiras,Casa,80,190,2,1,296362
Vila Industrial,Apartamento,64,0,1,1,296601
Vila Industrial,Apartamento,65,0,2,1,296608
Vila Machado,Casa,94,200,2,2,296640
Condomínio Portal de Jacareí,Terreno,0,669,0,0,296935
Jardim das Indústrias,Casa,76,262,2,2,296967
Parque Residencial Flamboyant,Casa,88,306,2,2,297276
Jardim Flórida,Apartamento,76,0,3,2,297483
Parque Meia Lua,Apartamento,65,0,1,1,297492
Jardim São José,Apartamento,57,0,2,1,297693
Sunset Garden,Terreno,0,334,0,0,298195
Cidade Salvador,Apartamento,57,0,1,1,298312
Centro,Apartamento,46,0,1,1,298880
Parque Residencial Flamboyant,Casa,102,337,3,2,298891
Jardim Santa Maria,Apartamento,52,0,1,1,299000
Vila Nossa Senhora Aparecida,Casa,97,197,2,2,299100
Jardim das Oliveiras,Apartamento,72,0,3,2,299250
Jardim Bela Vista,Casa,84,194,3,2,299824
Jardim Santa Maria,Casa,77,232,2,1,300000
Vila Nossa Senhora Aparecida,Casa,66,243,1,1,300012
Jardim Flórida,Casa,90,227,3,2,300017
Parque Meia Lua,Casa,90,269,3,2,300023
Jardim das Indústrias,Casa,107,298,3,2,300285
Vila Machado,Casa,79,158,2,2,300539
Jardim Santa Maria,Casa,64,201,2,1,300706
Jardim das Oliveiras,Casa,89,191,2,1,300803
Parque Residencial Flamboyant,Casa,95,279,2,1,300881
Cidade Salvador,Apartamento,57,0,1,1,301019
Cidade Salvador,Casa,69,235,2,1,301048
Jardim Paraíba,Casa,67,223,1,1,301248
Vila Nossa Senhora Aparecida,Casa,75,248,2,2,301414
Jardim São José,Apartamento,80,0,3,2,301608
Jardim Novo Horizonte,Apartamento,117,0,3,2,301608
Vila Branca,Apartamento,52,0,2,1,301698
Jardim Bela Vista,Casa,80,177,2,1,301706
Parque Meia Lua,Casa,90,246,3,2,301915
Jardim Alvorada,Casa,95,293,2,2,301997
Jardim Primavera,Apartamento,60,0,2,1,302022
Parque Meia Lua,Casa,94,280,2,2,302192
Jardim Paraíba,Casa,80,238,2,1,302206
Vila Nossa Senhora Aparecida,Casa,116,250,3,2,302221
Jardim América,Terreno,0,520,0,0,302250
Jardim Flórida,Casa,95,223,3,2,302301
Jardim das Oliveiras,Casa,77,204,2,2,302319
Jardim Primavera,Casa,76,167,2,1,302583
Jardim das Oliveiras,Apartamento,72,0,2,1,302601
Jardim Bela Vista,Casa,113,248,3,2,302639
Jardim Flórida,Casa,102,339,3,2,302746
Jardim Silvia,Apartamento,118,0,3,2,302758
Jardim Novo Horizonte,Apartamento,83,0,3,2,303070
Vila Zilda,Casa,106,227,3,2,303082
Jardim Primavera,Apartamento,57,0,2,1,303131
Parque Novo Mundo,Casa,90,297,2,1,303156
Jardim Santa Maria,Apartamento,60,0,2,1,303480
Jardim Flórida,Casa,86,188,2,1,303721
Vila Industrial,Casa,72,176,2,2,303916
Jardim Flórida,Casa,112,246,3,2,303967
Residencial Terras de São José,Terreno,0,934,0,0,304017
Parque Meia Lua,Casa,70,230,2,1,304072
Jardim Primavera,Casa,89,250,2,2,304136
Jardim Santa Maria,Apartamento,54,0,1,1,304290
Residencial Terras de São José,Terreno,0,471,0,0,304430
Parque Meia Lua,Casa,66,261,2,1,304624
Jardim Santa Maria,Apartamento,64,0,2,1,304640
Parque Residencial Flamboyant,Casa,89,293,2,1,305116
Vila Nossa Senhora Aparecida,Casa,73,177,2,1,305245
Jardim Paraíba,Casa,79,190,2,1,305309
Jardim das Indústrias,Casa,72,167,2,1,305475
Vila Branca,Terreno,0,1158,0,0,305596
Jardim São José,Casa,94,199,2,1,305707
Vila Garcia,Apartamento,73,0,3,2,305720
Jardim Panorama,Casa,118,342,3,2,305755
Jardim Paraíba,Apartamento,55,0,2,1,306185
Jardim Panorama,Casa,84,287,2,2,306280
Jardim Alvorada,Casa,80,249,2,2,306387
Jardim São José,Casa,77,194,2,1,306521
Jardim São José,Casa,83,170,2,1,306524
Jardim das Oliveiras,Casa,59,223,1,1,306766
Jardim Califórnia,Apartamento,54,0,1,1,306774
Cidade Salvador,Apartamento,71,0,3,2,307032
Vila Garcia,Apartamento,63,0,2,1,307109
Jardim São José,Terreno,0,978,0,0,307189
Jardim das Oliveiras,Casa,87,261,2,2,307210
Jardim São José,Apartamento,62,0,1,1,307681
Cidade Salvador,Casa,73,211,2,2,307847
Parque Residencial Flamboyant,Casa,80,216,2,2,308124
Jardim São José,Casa,78,251,2,2,308196
Vila Industrial,Casa,69,229,1,1,308217
Vila Santa Isabel,Casa,82,228,2,2,308389
Jardim das Oliveiras,Apartamento,59,0,2,1,308555
Jardim Califórnia,Terreno,0,1036,0,0,308572
Parque Meia Lua,Apartamento,65,0,2,1,309036
Parque Residencial Flamboyant,Casa,90,241,3,2,309111
Jardim América,Terreno,0,557,0,0,309135
Vila Santa Isabel,Casa,96,214,2,1,309211
Jardim das Indústrias,Casa,95,310,2,2,309442
Vila Branca,Terreno,0,892,0,0,309613
Jardim Silvia,Casa,109,306,3,2,309710
Jardim Paraíba,Casa,67,229,1,1,309738
Jardim Bela Vista,Casa,83,260,2,2,309908
Vila Industrial,Casa,71,168,2,2,309928
Jardim Nova Esperança,Casa,103,248,3,2,310040
Jardim América,Apartamento,51,0,2,1,310080
Vila Machado,Casa,76,199,2,2,310084
Jardim das Indústrias,Casa,88,231,2,1,310216
Jardim América,Apartamento,55,0,1,1,310268
Jardim das Oliveiras,Apartamento,65,0,2,1,310479
Jardim Santa Maria,Apartamento,58,0,1,1,310532
Jardim das Indústrias,Apartamento,79,0,3,2,310588
Vila São Jorge,Casa,82,270,3,2,310665
Jardim Bela Vista,Casa,97,250,3,2,310722
Jardim América,Apartamento,51,0,1,1,310845
Jardim Paraíba,Casa,63,236,1,1,310972
Jardim Primavera,Casa,88,291,3,2,311155
Vila Machado,Casa,81,240,3,2,311180
Condomínio Portal de Jacareí,Terreno,0,773,0,0,311209
Jardim das Indústrias,Casa,88,199,3,2,311222
Vila Machado,Apartamento,64,0,1,1,311385
Parque Residencial Flamboyant,Casa,88,241,3,2,311443
Jardim das Indústrias,Casa,104,331,3,2,311518
Jardim São José,Casa,79,254,2,1,311652
Cidade Salvador,Casa,72,148,2,1,311672
Vila Industrial,Casa,94,239,3,2,311734
Jardim Santa Maria,Apartamento,66,0,2,1,311916
Jardim Califórnia,Apartamento,56,0,2,1,312018
Parque Residencial Flamboyant,Casa,114,315,3,2,312176
Vila Industrial,Casa,100,214,3,2,312232
Parque Imperial,Terreno,0,1167,0,0,312289
Parque Imperial,Terreno,0,539,0,0,312404
Jardim América,Apartamento,48,0,1,1,312420
Jardim das Indústrias,Casa,75,181,2,2,312460
Jardim Paraíba,Apartamento,55,0,2,1,312895
Jardim Paraíba,Apartamento,63,0,1,1,313047
Jardim Alvorada,Casa,105,343,3,2,313080
Jardim Primavera,Casa,68,264,2,1,313102
Jardim Santa Maria,Casa,63,193,2,1,313243
Parque Residencial Flamboyant,Casa,86,231,3,2,313292
Jardim Califórnia,Apartamento,53,0,1,1,313404
Vila Branca,Terreno,0,687,0,0,313478
Jardim Califórnia,Apartamento,51,0,1,1,313484
Jardim Paraíba,Casa,82,235,3,2,313538
Vila Machado,Apartamento,67,0,2,2,313620
Vila Industrial,Casa,96,266,2,2,313748
Jardim Califórnia,Terreno,0,1152,0,0,313977
Vila São Jorge,Casa,75,222,2,1,314097
Vila Industrial,Casa,71,234,2,2,314129
Jardim Bela Vista,Casa,104,271,3,2,314160
Vila Nossa Senhora Aparecida,Casa,106,248,3,2,314385
Jardim Santa Maria,Casa,71,154,2,2,314639
Parque Residencial Flamboyant,Apartamento,91,0,3,2,314769
Jardim São José,Casa,76,153,2,1,314844
Jardim Paraíba,Apartamento,58,0,1,1,314882
Residencial Villa Lobos,Terreno,0,436,0,0,315010
Vila Nossa Senhora Aparecida,Casa,86,216,2,2,315193
Vila Industrial,Casa,78,195,2,2,315276
Vila São Jorge,Apartamento,84,0,2,2,315504
Jardim Primavera,Apartamento,60,0,1,1,315522
Jardim Santa Maria,Apartamento,55,0,1,1,315810
Jardim São José,Casa,79,240,2,1,315935
Jardim das Indústrias,Casa,82,168,2,1,316119
Jardim Paraíba,Apartamento,58,0,1,1,316158
Parque Residencial Flamboyant,Casa,92,262,3,2,316345
Parque Meia Lua,Casa,84,247,2,2,316424
Centro,Terreno,0,453,0,0,316465
Jardim das Indústrias,Casa,114,230,3,2,316623
Vila Garcia,Casa,71,212,2,1,316653
Parque Meia Lua,Casa,94,228,3,2,316660
Jardim Santa Maria,Terreno,0,856,0,0,316720
Jardim Flórida,Casa,81,246,2,1,316878
Parque Meia Lua,Casa,87,241,2,1,316879
Jardim Primavera,Casa,101,247,3,2,317520
Jardim Primavera,Casa,77,195,2,2,317656
Vila Machado,Apartamento,65,0,2,1,317713
Parque Imperial,Apartamento,56,0,1,1,317721
Parque Meia Lua,Casa,86,253,2,2,317760
Jardim das Indústrias,Casa,77,207,2,2,317805
Jardim Primavera,Apartamento,59,0,2,1,317856
Jardim Primavera,Apartamento,71,0,2,2,318030
Jardim Nova Esperança,Casa,115,275,3,2,318061
Parque Meia Lua,Casa,88,264,2,2,318137
Vila Branca,Terreno,0,841,0,0,318150
Sunset Garden,Terreno,0,367,0,0,318409
Jardim Santa Maria,Apartamento,79,0,3,2,318449
Jardim Primavera,Casa,63,217,2,1,318483
Cidade Salvador,Casa,73,176,2,1,318500
Jardim São José,Casa,92,225,3,2,318505
Cidade Salvador,Casa,83,214,3,2,318682
Vila Toninho,Casa,120,416,3,2,318796
Jardim América,Terreno,0,588,0,0,318990
Jardim Bela Vista,Casa,80,199,2,1,319140
Jardim Santa Maria,Casa,79,194,2,2,319446
Jardim Santa Maria,Casa,72,214,2,2,319550
Vila São Jorge,Apartamento,90,0,3,2,319612
Jardim São José,Apartamento,63,0,2,1,319617
Jardim Bela Vista,Casa,88,249,2,2,319773
Parque Meia Lua,Casa,74,245,2,2,319863
Vila São Paulo,Casa,117,308,3,2,319864
Vila Nossa Senhora Aparecida,Casa,79,214,2,1,319914
Jardim Primavera,Casa,68,240,2,1,320266
Jardim Paraíba,Casa,80,201,2,2,320298
Jardim Flórida,Casa,86,263,2,1,320303
Jardim Santa Maria,Apartamento,73,0,2,1,320324
Jardim Paraíba,Apartamento,65,0,1,1,320450
Jardim Paraíba,Casa,77,205,2,1,320459
Jardim Paraíba,Apartamento,59,0,1,1,320547
Vila Machado,Casa,83,200,3,2,320576
Vila São Jorge,Apartamento,77,0,3,2,320628
Vila Industrial,Casa,80,206,2,2,320635
Vila Elvira,Casa,114,317,3,2,320794
Residencial Villa Lobos,Terreno,0,797,0,0,321111
Jardim das Indústrias,Apartamento,87,0,2,1,321160
Vila Garcia,Apartamento,79,0,3,2,321245
Vila São Jorge,Casa,103,210,3,2,321299
Jardim São José,Casa,88,176,3,2,321314
Jardim São José,Casa,75,223,2,1,321501
Cidade Salvador,Apartamento,76,0,2,1,321651
Parque Residencial Flamboyant,Casa,77,218,2,1,322006
Parque Meia Lua,Casa,94,296,2,1,322057
Jardim América,Apartamento,56,0,1,1,322280
Jardim Califórnia,Terreno,0,863,0,0,322546
Chácaras Reunidas Igarapés,Casa,118,264,3,2,322556
Parque Residencial Flamboyant,Apartamento,76,0,2,1,322677
Parque dos Príncipes,Terreno,0,879,0,0,322768
Vila Industrial,Casa,104,263,3,2,322819
Vila Industrial,Casa,94,293,2,2,322840
Jardim São José,Apartamento,63,0,1,1,322963
Jardim Santa Maria,Apartamento,66,0,2,1,323070
Jardim São José,Casa,70,214,1,1,323118
Jardim Novo Horizonte,Casa,100,259,3,2,323329
Vila Nossa Senhora Aparecida,Casa,106,338,3,2,323497
Vila Zilda,Apartamento,100,0,3,2,323640
Parque dos Príncipes,Apartamento,48,0,1,1,324129
Vila Machado,Apartamento,79,0,3,2,324144
Vila Garcia,Casa,77,236,2,2,324261
Vila Industrial,Apartamento,68,0,2,1,324387
Jardim Paraíba,Apartamento,60,0,2,1,324420
Jardim Primavera,Casa,79,249,2,2,324429
Jardim Santa Maria,Terreno,0,1127,0,0,324576
Vila Industrial,Casa,72,238,2,2,324840
Vila São Jorge,Casa,90,185,2,2,325042
Jardim Flórida,Casa,97,198,3,2,325179
Jardim São José,Apartamento,66,0,2,2,325274
Parque dos Príncipes,Terreno,0,985,0,0,325788
Jardim Paraíba,Casa,71,165,2,2,325816
Jardim Panorama,Apartamento,120,0,3,2,325944
Vila Garcia,Casa,91,253,2,2,325959
Jardim São José,Casa,73,167,2,1,325992
Vila Garcia,Casa,71,212,2,1,326016
Vila Nossa Senhora Aparecida,Casa,83,288,2,1,326040
Jardim Flórida,Casa,81,219,2,1,326133
Vila Branca,Terreno,0,984,0,0,326196
Jardim das Oliveiras,Apartamento,65,0,1,1,326225
Jardim Santa Maria,Casa,74,166,2,2,326262
Vila Nossa Senhora Aparecida,Casa,92,240,2,2,327045
Vila Industrial,Casa,102,235,3,2,327201
Jardim das Oliveiras,Apartamento,74,0,2,1,327246
Jardim Paraíba,Apartamento,75,0,2,2,327375
Vila Industrial,Apartamento,74,0,2,1,327494
Parque Imperial,Terreno,0,769,0,0,327594
Jardim São José,Casa,78,199,2,1,327688
Vila Machado,Casa,82,187,2,2,327713
Vila Machado,Casa,75,224,2,2,327780
Jardim Santa Maria,Casa,87,189,2,1,327939
Jardim Santa Maria,Casa,72,147,2,1,328110
Jardim das Indústrias,Casa,90,287,3,2,328169
Jardim Primavera,Casa,70,245,2,1,328198
Jardim Paraíba,Casa,72,161,2,1,328201
Vila Garcia,Casa,96,209,3,2,328420
Vila Santa Isabel,Casa,86,221,2,2,328525
Jardim Primavera,Casa,76,220,2,2,328561
Vila Garcia,Apartamento,82,0,3,2,328705
Cidade Salvador,Casa,90,187,2,1,328803
Vila Santa Isabel,Apartamento,88,0,2,2,328944
Parque Residencial Flamboyant,Apartamento,75,0,3,2,329343
Vila Garcia,Casa,71,187,2,1,329433
Jardim Santa Maria,Apartamento,58,0,1,1,329556
Vila Toninho,Apartamento,98,0,3,2,329574
Parque dos Príncipes,Apartamento,55,0,1,1,329670
Parque Residencial Flamboyant,Casa,105,340,3,2,329673
Vila Industrial,Casa,85,188,2,2,330019
Parque Residencial Flamboyant,Casa,98,257,2,2,330168
Jardim Primavera,Apartamento,63,0,2,1,330277
Cidade Salvador,Apartamento,72,0,2,1,330303
Jardim das Indústrias,Casa,84,228,2,1,330426
Parque Imperial,Casa,72,189,2,1,330490
Vila Nossa Senhora Aparecida,Casa,95,258,2,2,330501
Vila Garcia,Casa,73,216,2,2,330577
Vila Garcia,Casa,74,204,2,1,330633
Centro,Apartamento,47,0,1,1,330645
Vila Garcia,Apartamento,77,0,2,1,330784
Cidade Salvador,Casa,78,178,2,2,330877
Centro,Apartamento,55,0,1,1,331023
Jardim Paraíba,Apartamento,68,0,2,2,331024
Jardim das Oliveiras,Casa,73,246,2,1,331075
Cidade Salvador,Casa,73,214,2,2,331272
Jardim Santa Maria,Apartamento,75,0,3,2,331425
Jardim Panorama,Apartamento,113,0,3,2,331474
Vila Machado,Apartamento,70,0,2,2,331506
Jardim Flórida,Casa,99,264,2,1,331600
Jardim Primavera,Casa,70,241,2,1,331615
Vila Industrial,Casa,76,255,2,2,331664
Jardim Califórnia,Apartamento,57,0,1,1,331683
Vila Garcia,Apartamento,70,0,2,2,331891
Parque dos Príncipes,Terreno,0,506,0,0,331986
Cidade Salvador,Apartamento,76,0,3,2,332047
Vila Industrial,Casa,80,185,2,2,332056
Vila Nossa Senhora Aparecida,Casa,102,233,3,2,332068
Vila São Jorge,Casa,87,236,3,2,332748
Jardim São José,Apartamento,66,0,2,2,332937
Jardim Primavera,Apartamento,65,0,2,1,333099
Jardim São José,Casa,77,189,2,1,333207
Clube de Campo,Terreno,0,565,0,0,333208
Jardim Santa Maria,Casa,77,248,2,1,333211
Jardim das Oliveiras,Casa,88,226,3,2,333233
Jardim Flórida,Casa,80,251,2,2,333251
Jardim Primavera,Apartamento,65,0,1,1,333391
Vila Machado,Casa,84,250,3,2,333568
Jardim América,Terreno,0,1127,0,0,333873
Jardim das Indústrias,Apartamento,78,0,2,2,333918
Jardim Primavera,Casa,92,217,2,1,333937
Jardim das Oliveiras,Apartamento,76,0,2,2,334213
Vila Garcia,Apartamento,79,0,3,2,334272
Jardim Primavera,Apartamento,65,0,1,1,334854
Cidade Salvador,Casa,78,182,2,1,334882
Jardim Primavera,Casa,77,259,2,2,334983
Jardim Santa Maria,Apartamento,65,0,2,1,335075
Parque Meia Lua,Apartamento,79,0,3,2,335149
Parque Meia Lua,Casa,78,191,2,1,335164
Jardim Santa Maria,Casa,63,222,1,1,335343
Jardim das Oliveiras,Casa,86,254,3,2,335823
Parque Residencial Flamboyant,Casa,110,336,3,2,335941
Parque Residencial Flamboyant,Casa,110,230,3,2,336255
Jardim das Oliveiras,Casa,75,206,2,2,336293
Jardim São José,Casa,74,233,2,1,336400
Jardim Primavera,Casa,82,250,3,2,336465
Parque Imperial,Terreno,0,899,0,0,336585
Parque Residencial Flamboyant,Casa,110,225,3,2,336780
Jardim São José,Casa,103,259,3,2,336871
Cidade Salvador,Casa,65,231,2,1,336930
Jardim das Indústrias,Casa,113,234,3,2,337203
Vila Machado,Casa,83,172,2,2,337231
Parque Imperial,Terreno,0,881,0,0,337246
Vila Nossa Senhora Aparecida,Apartamento,84,0,3,2,337302
Jardim Primavera,Apartamento,63,0,1,1,337705
Vila Machado,Apartamento,71,0,3,2,337839
Jardim São José,Casa,90,276,3,2,338018
Vila Branca,Apartamento,48,0,1,1,338145
Jardim das Indústrias,Casa,111,294,3,2,338463
Vila Nossa Senhora Aparecida,Casa,99,305,3,2,338508
Jardim das Oliveiras,Apartamento,64,0,1,1,338656
Jardim São José,Apartamento,80,0,2,1,338688
Sunset Garden,Terreno,0,649,0,0,338778
Jardim Panorama,Apartamento,120,0,3,2,338976
Vila São Jorge,Casa,93,253,2,1,339060
Jardim Bela Vista,Casa,94,314,2,1,339099
Parque Meia Lua,Casa,97,239,2,1,339171
Jardim das Oliveiras,Casa,81,172,2,1,339286
Vila Garcia,Apartamento,81,0,3,2,339292
Jardim Santa Maria,Casa,73,170,2,1,339405
Jardim Primavera,Casa,72,203,2,1,339945
Vila Machado,Casa,93,212,2,2,339976
Jardim Flórida,Casa,111,380,3,2,340133
Parque Residencial Flamboyant,Apartamento,100,0,3,2,340200
Vila Garcia,Casa,90,213,2,1,340371
Vila Garcia,Terreno,0,1148,0,0,340554
Vila Garcia,Casa,76,215,2,2,340719
Jardim São José,Casa,83,201,3,2,340866
Vila Machado,Casa,84,187,3,2,340880
Jardim Flórida,Casa,107,228,3,2,341100
Parque Imperial,Apartamento,57,0,2,1,341384
Jardim São José,Casa,78,252,2,2,341398
Jardim Primavera,Apartamento,71,0,2,1,341673
Jardim Flórida,Casa,100,251,2,1,341737
Parque Residencial Flamboyant,Casa,76,251,2,1,341814
Jardim Paraíba,Apartamento,75,0,3,2,341850
Jardim Paraíba,Apartamento,62,0,2,1,341992
Vila Machado,Casa,74,152,2,2,341994
Parque dos Príncipes,Apartamento,54,0,2,1,342192
Jardim Paraíba,Apartamento,71,0,3,2,342433
Vila Garcia,Casa,87,206,2,1,342629
Vila São Jorge,Casa,106,226,3,2,343074
Vila Branca,Apartamento,51,0,1,1,343102
Jardim Primavera,Apartamento,79,0,3,2,343199
Vila Nossa Senhora Aparecida,Casa,107,313,3,2,343260
Jardim Bela Vista,Casa,105,289,3,2,343559
Jardim Califórnia,Apartamento,54,0,2,1,343661
Vila São Jorge,Casa,100,329,3,2,343664
Jardim Primavera,Apartamento,70,0,2,1,343665
Vila Machado,Casa,84,290,2,1,343814
Cidade Salvador,Casa,93,212,3,2,344068
Jardim Paraíba,Apartamento,72,0,2,1,344088
Vila São Jorge,Casa,102,227,3,2,344115
Jardim Paraíba,Casa,71,158,2,1,344160
Vila Machado,Casa,73,196,2,2,344445
Vila Industrial,Apartamento,76,0,3,2,344492
Jardim das Indústrias,Apartamento,94,0,3,2,344533
Jardim Primavera,Apartamento,80,0,2,1,344880
Parque Meia Lua,Casa,88,229,2,2,344992
Vila Industrial,Casa,82,254,2,2,345044
Jardim Bela Vista,Casa,88,252,2,2,345363
Vila Machado,Casa,84,183,3,2,345402
Vila Machado,Casa,82,206,3,2,345531
Jardim Primavera,Casa,105,279,3,2,345624
Vila São Jorge,Apartamento,94,0,3,2,345732
Jardim Paraíba,Casa,91,205,3,2,345825
Cidade Salvador,Apartamento,61,0,1,1,345903
Jardim Califórnia,Apartamento,58,0,2,1,345972
Vila Garcia,Casa,99,333,2,2,345986
Jardim Primavera,Casa,76,173,2,1,346392
Cidade Salvador,Apartamento,61,0,2,1,346483
Vila Machado,Casa,79,214,2,2,346590
Vila São Jorge,Apartamento,95,0,3,2,346631
Jardim das Indústrias,Casa,98,235,3,2,346692
Jardim Califórnia,Apartamento,66,0,2,1,346787
Jardim das Oliveiras,Apartamento,64,0,1,1,346803
Jardim Paraíba,Casa,87,189,3,2,346959
Vila Machado,Casa,86,248,3,2,346987
Jardim Bela Vista,Casa,109,324,3,2,347271
Jardim das Oliveiras,Casa,77,256,2,1,347365
Vila Machado,Casa,102,256,3,2,347401
