bairro,tipo_imovel,area_construida,area_terreno,quartos,banheiros,preco
Jardim das Indústrias,Casa,75,250,2,1,303412
Jardim das Oliveiras,Casa,78,217,2,1,303695
Cidade Salvador,Apartamento,61,0,2,1,304237
Jardim Bela Vista,Casa,104,248,3,2,304260
Cidade Salvador,Terreno,0,910,0,0,304304
Jardim Flórida,Casa,79,187,2,2,304873
Vila Zezinho,Casa,89,240,2,2,305596
Jardim das Oliveiras,Apartamento,69,0,2,2,305659
Jardim Califórnia,Terreno,0,888,0,0,306360
Vila Industrial,Apartamento,64,0,1,1,306380
Centro,Apartamento,53,0,1,1,306520
Jardim São José,Apartamento,64,0,2,1,306547
Cidade Salvador,Apartamento,54,0,1,1,306620
Vila Machado,Casa,68,229,2,1,306896
Jardim Santa Maria,Casa,68,185,1,1,306958
Vila Garcia,Casa,74,199,2,2,307012
Jardim Bela Vista,Apartamento,77,0,3,2,307749
Jardim Santa Maria,Apartamento,52,0,2,1,308516
Vila Industrial,Casa,78,272,2,1,309219
Jardim São José,Casa,77,161,2,2,309336
Jardim América,Terreno,0,770,0,0,309925
Vila Garcia,Apartamento,65,0,1,1,309952
Jardim Nova Esperança,Apartamento,91,0,3,2,310005
Vila Machado,Casa,75,174,2,1,310513
Vila Industrial,Casa,95,325,2,1,310660
Cidade Salvador,Apartamento,61,0,2,1,310669
Vila Elvira,Apartamento,110,0,3,2,310849
Jardim Santa Maria,Casa,63,184,2,1,310862
Centro,Apartamento,52,0,2,1,311220
Vila Machado,Casa,85,181,2,2,311384
Jardim Bela Vista,Casa,89,254,3,2,311552
Cidade Salvador,Casa,72,212,2,1,312116
Jardim das Indústrias,Casa,81,179,2,2,312234
Jardim Paraíba,Casa,62,232,2,1,312692
Vila Industrial,Casa,95,275,3,2,313076
Jardim das Indústrias,Casa,96,319,3,2,313233
Jardim Flórida,Casa,93,260,3,2,313935
Jardim América,Apartamento,46,0,1,1,314007
Vila Zilda,Casa,98,281,3,2,314314
Cidade Salvador,Apartamento,79,0,2,2,314384
Jardim Primavera,Apartamento,65,0,1,1,314730
Jardim Flórida,Casa,80,243,2,1,315015
Vila Zezinho,Casa,104,266,3,2,315196
Jardim Bela Vista,Casa,81,205,2,2,316164
Jardim das Indústrias,Casa,89,309,2,1,316395
Parque Residencial Flamboyant,Casa,78,260,2,2,316680
Jardim das Indústrias,Casa,89,250,2,1,317047
Cidade Salvador,Apartamento,57,0,1,1,317698
Vila Machado,Casa,73,203,2,2,317780
Jardim Califórnia,Terreno,0,977,0,0,319088
Jardim das Indústrias,Casa,95,249,2,2,320301
Cidade Salvador,Apartamento,60,0,1,1,320454
Jardim Santa Maria,Casa,89,206,3,2,321511
Vila Garcia,Casa,74,190,2,1,322138
Jardim São José,Casa,82,234,2,2,322327
Vila Nossa Senhora Aparecida,Casa,83,233,2,2,322591
Vila Machado,Casa,78,168,2,2,323935
Vila Garcia,Casa,78,189,2,2,323949
Cidade Salvador,Casa,68,204,2,1,324162
Jardim Paraíba,Casa,82,281,2,1,324372
Jardim Paraíba,Apartamento,61,0,1,1,324459
Jardim das Indústrias,Casa,75,258,2,1,324760
Jardim Bela Vista,Casa,87,276,3,2,326074
Vila São Jorge,Casa,96,281,3,2,328458
Vila Garcia,Apartamento,73,0,3,2,328678
Chácaras Reunidas Igarapés,Casa,117,300,3,2,329812
Centro,Apartamento,53,0,2,1,330190
Vila Garcia,Casa,72,220,2,2,330656
Jardim Santa Maria,Apartamento,79,0,2,1,331089
Vila Nossa Senhora Aparecida,Casa,76,247,2,2,331369
Vila São Jorge,Casa,92,293,3,2,331423
Vila Nossa Senhora Aparecida,Casa,81,279,3,2,331492
Jardim São José,Casa,86,223,2,1,331760
Vila Garcia,Casa,100,207,3,2,332233
Jardim das Oliveiras,Casa,74,164,2,1,332348
Jardim Primavera,Apartamento,67,0,2,2,333639
Jardim Santa Maria,Casa,87,184,3,2,333748
Jardim Flórida,Casa,104,293,3,2,333989
Centro,Terreno,0,776,0,0,334611
Jardim Flórida,Casa,83,267,3,2,335078
Parque Meia Lua,Casa,98,209,3,2,335714
Vila Machado,Casa,77,187,2,2,335718
Chácaras Reunidas Igarapés,Apartamento,101,0,3,2,336027
Jardim Bela Vista,Casa,116,296,3,2,336588
Jardim das Oliveiras,Casa,81,200,2,1,337150
Jardim São José,Apartamento,77,0,3,2,337768
Jardim Paraíba,Casa,95,251,3,2,337910
Vila São Jorge,Casa,88,185,3,2,338109
Jardim Primavera,Apartamento,71,0,3,2,339245
Jardim Santa Maria,Casa,73,204,2,1,340753
Jardim Paraíba,Apartamento,66,0,2,2,341022
Vila Industrial,Casa,78,234,2,2,341078
Vila Santa Isabel,Casa,108,338,3,2,341178
Parque Meia Lua,Casa,76,247,2,2,341696
Vila Nossa Senhora Aparecida,Apartamento,89,0,3,2,341893
Jardim Primavera,Casa,99,275,3,2,341896
Jardim Primavera,Casa,77,267,2,2,341925
Jardim São José,Casa,79,163,2,2,342232
Jardim Santa Maria,Casa,89,194,3,2,342292
Jardim São José,Casa,73,206,2,2,342500
Jardim América,Terreno,0,1105,0,0,342550
Vila Nossa Senhora Aparecida,Casa,87,235,3,2,342580
Jardim Bela Vista,Casa,84,290,3,2,342639
Jardim das Oliveiras,Casa,92,299,2,1,342760
Vila Garcia,Casa,100,259,3,2,343011
Jardim Santa Maria,Apartamento,65,0,2,1,343460
Jardim das Oliveiras,Casa,81,165,2,1,343741
Jardim São José,Casa,83,262,3,2,344248
Jardim das Oliveiras,Casa,63,241,1,1,344392
Jardim das Oliveiras,Casa,85,189,2,1,344471
Vila Industrial,Casa,85,204,3,2,344569
Jardim Bela Vista,Apartamento,82,0,2,1,344953
Jardim Santa Maria,Apartamento,64,0,2,1,345024
Cidade Salvador,Casa,64,254,1,1,345406
Jardim Primavera,Casa,78,217,2,2,346191
Vila Nossa Senhora Aparecida,Casa,103,209,3,2,347034
Vila Industrial,Casa,106,258,3,2,347056
Vila Garcia,Casa,86,218,2,2,347240
Jardim das Oliveiras,Apartamento,66,0,2,2,347608
Vila Machado,Casa,85,179,2,2,348054
Jardim Alvorada,Casa,105,282,3,2,348119
Condomínio Portal de Jacareí,Terreno,0,580,0,0,349305
Jardim Primavera,Casa,73,176,2,1,349485
Jardim Flórida,Casa,100,271,2,1,350025
Vila Machado,Casa,71,185,2,1,350627
Vila Industrial,Casa,96,278,2,1,350926
Jardim Paraíba,Apartamento,72,0,3,2,351072
Vila Garcia,Apartamento,89,0,3,2,352075
Jardim das Oliveiras,Casa,80,215,2,2,352269
Vila Nossa Senhora Aparecida,Casa,96,273,3,2,352629
Jardim Paraíba,Casa,95,193,3,2,353200
Vila Garcia,Casa,82,263,2,1,353417
Jardim das Oliveiras,Terreno,0,1090,0,0,354141
Vila São Jorge,Casa,97,260,3,2,354247
Jardim das Indústrias,Casa,108,247,3,2,355797
Jardim das Oliveiras,Casa,68,229,2,1,356003
Vila Garcia,Apartamento,74,0,2,2,356265
Vila Machado,Apartamento,76,0,2,2,356432
Jardim das Indústrias,Casa,102,236,3,2,356553
Jardim das Indústrias,Casa,79,274,2,2,356791
Cidade Salvador,Casa,74,229,2,2,357029
Chácaras Reunidas Igarapés,Apartamento,93,0,3,2,357566
Jardim Primavera,Terreno,0,1162,0,0,357663
Jardim das Oliveiras,Casa,103,263,3,2,357858
Parque Residencial Flamboyant,Casa,83,285,2,2,358296
Vila Zezinho,Casa,114,376,3,2,358520
Vila Garcia,Casa,89,277,3,2,358553
Parque Residencial Flamboyant,Casa,103,306,3,2,358613
Vila São Jorge,Casa,84,276,3,2,359118
Vila São Jorge,Apartamento,102,0,3,2,359932
Jardim das Oliveiras,Casa,94,192,2,1,360340
Jardim Santa Maria,Apartamento,63,0,1,1,360927
Vila Industrial,Casa,82,224,3,2,361027
Jardim São José,Casa,80,243,2,1,361178
Vila Garcia,Apartamento,78,0,3,2,361335
Vila Garcia,Casa,81,163,3,2,361605
Jardim Alvorada,Casa,108,281,3,2,361702
Vila Garcia,Casa,81,185,2,2,362643
Vila São Jorge,Casa,98,227,3,2,363735
Jardim Primavera,Casa,92,209,2,1,363889
Parque dos Príncipes,Apartamento,58,0,2,1,366052
Cidade Salvador,Casa,75,223,2,2,366947
Vila Industrial,Casa,105,245,3,2,367304
Vila Machado,Casa,81,255,2,2,367548
Parque Meia Lua,Casa,87,304,2,1,367951
Vila Garcia,Casa,90,221,2,1,368172
Jardim São José,Casa,77,161,2,1,368430
Parque Meia Lua,Casa,100,280,3,2,368464
Vila Garcia,Casa,90,266,2,2,369360
Vila Nossa Senhora Aparecida,Casa,103,233,3,2,369828
Jardim Flórida,Casa,80,268,2,1,370185
Jardim Panorama,Apartamento,107,0,3,2,370305
Jardim Bela Vista,Casa,99,245,3,2,370440
Parque Meia Lua,Casa,98,273,3,2,370596
Vila Branca,Terreno,0,773,0,0,370808
Jardim Santa Maria,Casa,73,201,2,2,372704
Jardim Flórida,Casa,107,275,3,2,373053
Jardim Flórida,Casa,108,348,3,2,373248
Parque dos Príncipes,Apartamento,58,0,2,1,374352
Jardim Bela Vista,Casa,91,253,2,1,374481
Jardim Santa Maria,Apartamento,81,0,2,2,375030
Jardim São José,Casa,104,281,3,2,375167
Jardim das Indústrias,Apartamento,86,0,2,2,375196
Jardim Paraíba,Casa,73,227,2,1,375717
Vila Garcia,Apartamento,93,0,3,2,375724
Jardim Santa Maria,Casa,81,245,2,1,376764
Jardim das Oliveiras,Casa,79,236,2,2,377575
Parque dos Príncipes,Terreno,0,937,0,0,378220
Cidade Salvador,Casa,85,277,3,2,378769
Vila Industrial,Casa,88,301,2,1,379016
Vila Nossa Senhora Aparecida,Casa,78,263,2,2,379458
Vila Machado,Casa,81,253,2,1,379499
Jardim São José,Casa,80,272,2,1,379627
Parque Meia Lua,Casa,85,244,2,2,380359
Vila Toninho,Apartamento,112,0,3,2,380968
Jardim Paraíba,Casa,78,168,2,1,381396
Jardim Santa Maria,Casa,91,237,3,2,381964
Parque Residencial Flamboyant,Apartamento,83,0,2,1,382339
Jardim Primavera,Apartamento,79,0,3,2,382873
Jardim São José,Casa,96,304,2,2,382910
Jardim Primavera,Apartamento,83,0,2,2,383360
Jardim São José,Apartamento,86,0,3,2,383749
Vila Garcia,Casa,82,190,3,2,384164
Parque Residencial Flamboyant,Casa,87,277,3,2,384355
Jardim São José,Casa,73,254,2,1,384360
Jardim Bela Vista,Casa,104,327,3,2,384873
Jardim Primavera,Casa,94,325,2,2,385161
Jardim Califórnia,Apartamento,59,0,1,1,385184
Jardim Primavera,Casa,98,221,2,1,385412
Vila Nossa Senhora Aparecida,Apartamento,92,0,3,2,386055
Jardim Primavera,Casa,93,295,3,2,388056
Vila Industrial,Casa,99,228,3,2,388135
Vila Industrial,Casa,102,326,3,2,388185
Vila Industrial,Casa,89,306,2,2,388879
Jardim São José,Casa,84,199,2,1,389471
Jardim Paraíba,Casa,76,153,2,2,390116
Jardim das Indústrias,Casa,102,329,3,2,390228
Jardim Primavera,Casa,95,278,2,2,390516
Vila Branca,Apartamento,75,0,2,2,390585
Vila Machado,Casa,105,231,3,2,390700
Jardim Paraíba,Casa,87,278,2,1,390945
Cidade Salvador,Apartamento,89,0,2,2,391212
Parque Residencial Flamboyant,Casa,91,263,3,2,391345
Parque Imperial,Apartamento,73,0,2,2,391396
Vila São Jorge,Casa,102,301,3,2,391680
Vila Nossa Senhora Aparecida,Casa,94,266,2,1,392365
Cidade Salvador,Casa,97,203,2,1,392773
Vila Industrial,Casa,112,232,3,2,393068
Jardim Primavera,Casa,101,216,3,2,393087
Parque Meia Lua,Casa,112,263,3,2,394434
Vila São Jorge,Casa,110,356,3,2,394824
Jardim das Oliveiras,Casa,87,291,3,2,395024
Jardim das Indústrias,Apartamento,89,0,2,2,395427
Vila Machado,Casa,87,298,2,1,396306
Residencial Villa Lobos,Terreno,0,617,0,0,396484
Jardim América,Apartamento,74,0,2,2,396732
Jardim São José,Casa,91,199,2,1,396827
Jardim Paraíba,Casa,82,237,2,2,397426
Jardim Bela Vista,Casa,94,323,2,2,397700
Jardim Paraíba,Casa,95,317,3,2,398017
Jardim São José,Apartamento,96,0,3,2,398131
Jardim Paraíba,Apartamento,76,0,2,2,398392
Cidade Salvador,Casa,101,249,3,2,398686
Jardim Flórida,Casa,119,414,3,2,399173
Cidade Salvador,Casa,86,203,3,2,399387
Vila Machado,Casa,92,230,2,2,399510
Parque Meia Lua,Casa,114,252,3,2,400022
Vila Garcia,Casa,105,337,3,2,400786
Jardim das Oliveiras,Casa,108,299,3,2,401231
Cidade Salvador,Casa,75,247,2,2,401293
Jardim Primavera,Apartamento,87,0,2,1,401835
Vila Industrial,Casa,79,260,2,1,401992
Jardim Santa Maria,Apartamento,81,0,3,2,402408
Jardim das Indústrias,Casa,117,407,3,2,402885
Vila Industrial,Casa,105,227,3,2,402948
Vila Nossa Senhora Aparecida,Casa,105,249,3,2,403242
Jardim Flórida,Casa,118,267,3,2,403461
Parque Residencial Flamboyant,Apartamento,115,0,3,2,403477
Cidade Salvador,Casa,79,186,2,1,404261
Vila Nossa Senhora Aparecida,Casa,114,293,3,2,404836
Jardim das Oliveiras,Casa,79,265,2,1,405593
Cidade Salvador,Casa,79,220,2,2,405698
Vila Industrial,Casa,96,319,3,2,405828
Jardim São José,Apartamento,86,0,2,1,406272
Jardim das Oliveiras,Casa,113,236,3,2,406506
Vila Garcia,Casa,92,271,2,2,406793
Vila Garcia,Casa,114,234,3,2,406832
Vila Branca,Terreno,0,994,0,0,407043
Parque Imperial,Terreno,0,917,0,0,407148
Parque Residencial Flamboyant,Apartamento,97,0,3,2,407254
Vila Nossa Senhora Aparecida,Casa,108,328,3,2,407361
Vila São Jorge,Apartamento,99,0,3,2,407409
Centro,Apartamento,58,0,1,1,407705
Jardim Paraíba,Casa,109,267,3,2,408056
Parque Imperial,Apartamento,70,0,2,2,408492
Vila Branca,Apartamento,71,0,2,2,408796
Parque Residencial Flamboyant,Casa,98,242,2,2,409485
Jardim São José,Casa,94,317,2,2,410566
Jardim Santa Maria,Apartamento,86,0,3,2,410650
Vila Nossa Senhora Aparecida,Casa,116,364,3,2,411852
Vila Branca,Apartamento,65,0,1,1,412022
Vila Branca,Apartamento,57,0,1,1,412366
Jardim São José,Casa,91,255,2,2,412477
Jardim Alvorada,Apartamento,98,0,3,2,412648
Jardim São José,Casa,82,251,3,2,412671
Jardim Primavera,Casa,109,228,3,2,413244
Cidade Salvador,Apartamento,73,0,2,1,413326
Vila Machado,Casa,86,177,2,2,414274
Vila Garcia,Casa,106,292,3,2,414278
Vila Garcia,Casa,95,318,2,2,416307
Parque Imperial,Apartamento,75,0,2,1,416520
Cidade Salvador,Casa,83,215,3,2,416751
Jardim Flórida,Casa,109,250,3,2,417810
Centro,Casa,76,207,2,1,417820
Jardim das Oliveiras,Casa,98,234,2,1,418305
Jardim Bela Vista,Casa,120,313,3,2,418397
Jardim Primavera,Casa,81,249,2,1,418556
Vila Machado,Casa,97,275,3,2,421788
Jardim América,Apartamento,76,0,2,2,422180
Jardim Paraíba,Casa,90,234,2,1,423378
Parque Residencial Flamboyant,Casa,102,327,3,2,423630
Vila Branca,Casa,71,230,2,2,423996
Jardim Santa Maria,Apartamento,94,0,3,2,424034
Parque dos Príncipes,Apartamento,67,0,2,2,424391
Jardim Paraíba,Casa,107,332,3,2,424470
Vila Nossa Senhora Aparecida,Apartamento,114,0,3,2,424764
Jardim São José,Casa,87,216,3,2,425293
Vila Industrial,Casa,115,281,3,2,425932
Jardim São José,Apartamento,102,0,3,2,426961
Jardim São José,Casa,76,262,2,1,427312
Jardim Flórida,Casa,91,285,2,1,429596
Vila Machado,Casa,86,253,3,2,429971
Jardim Flórida,Casa,104,324,3,2,430302
Parque Residencial Flamboyant,Casa,102,300,3,2,430438
Jardim São José,Casa,100,322,3,2,430885
Cidade Salvador,Casa,102,333,3,2,431253
Cidade Salvador,Casa,86,285,3,2,431661
Jardim América,Apartamento,67,0,2,1,432401
Vila Garcia,Apartamento,91,0,3,2,432773
Jardim Santa Maria,Casa,96,222,2,2,433572
Parque Meia Lua,Casa,93,312,3,2,433975
Jardim Primavera,Casa,117,352,3,2,434629
Jardim Paraíba,Apartamento,83,0,2,2,434671
Jardim Paraíba,Casa,106,368,3,2,434868
Jardim das Oliveiras,Casa,104,324,3,2,434887
Vila Garcia,Casa,120,274,3,2,435672
Jardim Primavera,Casa,107,242,3,2,435826
Jardim Paraíba,Casa,99,273,3,2,435984
Jardim Paraíba,Apartamento,91,0,3,2,436618
Jardim Santa Maria,Apartamento,80,0,3,2,437360
Cidade Salvador,Casa,98,203,3,2,437949
Parque Imperial,Casa,83,198,3,2,438067
Jardim Santa Maria,Casa,78,236,2,2,438512
Jardim Santa Maria,Casa,90,192,2,2,438996
Jardim das Indústrias,Casa,110,222,3,2,439491
Vila Industrial,Casa,90,286,2,2,441020
Jardim Santa Maria,Casa,93,295,3,2,441450
Parque Meia Lua,Casa,119,413,3,2,441946
Jardim Bela Vista,Casa,111,224,3,2,442676
Vila Machado,Casa,101,258,3,2,442763
Vila São Jorge,Casa,112,372,3,2,443400
Jardim Santa Maria,Apartamento,78,0,2,1,444600
Vila Nossa Senhora Aparecida,Casa,102,344,3,2,445066
Jardim das Oliveiras,Casa,114,287,3,2,445301
Vila Industrial,Casa,106,249,3,2,445938
Vila Garcia,Apartamento,86,0,2,1,446933
Parque Meia Lua,Casa,102,294,3,2,448104
Jardim das Oliveiras,Casa,104,325,3,2,448539
Jardim das Indústrias,Apartamento,86,0,3,2,448726
Jardim Santa Maria,Casa,98,325,3,2,450607
Jardim Paraíba,Apartamento,79,0,3,2,451327
Centro,Apartamento,57,0,2,1,451668
Jardim Santa Maria,Apartamento,86,0,3,2,452016
Jardim Santa Maria,Casa,90,300,3,2,452610
Jardim Califórnia,Casa,88,190,3,2,452835
Jardim das Oliveiras,Casa,108,216,3,2,453594
Vila Garcia,Casa,120,251,3,2,453939
Parque Meia Lua,Casa,116,274,3,2,454128
Jardim das Oliveiras,Casa,100,231,3,2,454499
Jardim São José,Casa,101,210,3,2,455105
Cidade Salvador,Casa,109,322,3,2,455205
Vila Garcia,Casa,133,279,3,3,455908
Vila Machado,Casa,104,346,3,2,456287
Jardim Bela Vista,Casa,108,310,3,2,456306
Vila São Jorge,Apartamento,116,0,3,2,456402
Jardim das Oliveiras,Casa,120,286,3,2,456427
Parque Imperial,Apartamento,72,0,3,2,456969
Vila Nossa Senhora Aparecida,Apartamento,106,0,3,2,458715
Jardim das Oliveiras,Casa,95,298,3,2,460066
Cidade Salvador,Casa,92,276,3,2,460423
Parque Residencial Flamboyant,Casa,111,348,3,2,460658
Jardim Santa Maria,Apartamento,88,0,2,1,461032
Jardim América,Casa,92,249,3,2,461208
Jardim São José,Casa,90,280,3,2,461349
Jardim Paraíba,Casa,84,258,2,2,461868
Jardim São José,Apartamento,110,0,3,2,462330
Vila São Jorge,Apartamento,102,0,3,2,463054
Jardim São José,Casa,113,350,3,2,463781
Jardim Paraíba,Apartamento,83,0,3,2,464302
Jardim Primavera,Apartamento,94,0,3,2,464623
Jardim São José,Apartamento,88,0,2,2,464824
Vila Machado,Casa,111,348,3,2,465150
Centro,Apartamento,77,0,2,1,465695
Vila Machado,Casa,119,361,3,2,466521
Vila Industrial,Casa,119,390,3,2,467237
Jardim Paraíba,Apartamento,93,0,3,2,467511
Parque Meia Lua,Casa,99,284,3,2,468112
Jardim Santa Maria,Apartamento,92,0,3,2,468740
Parque Meia Lua,Apartamento,96,0,3,2,469401
Jardim Primavera,Casa,111,355,3,2,469682
Jardim Santa Maria,Casa,73,228,2,1,470495
Parque Meia Lua,Casa,98,282,3,2,471288
Jardim Primavera,Casa,112,384,3,2,471816
Vila Garcia,Casa,112,270,3,2,472576
Jardim Paraíba,Apartamento,98,0,3,2,473242
Vila São Jorge,Casa,117,351,3,2,474113
Vila Industrial,Apartamento,101,0,3,2,475669
Jardim Primavera,Casa,114,257,3,2,475711
Vila Garcia,Apartamento,106,0,3,2,476719
Jardim das Oliveiras,Casa,108,354,3,2,476890
Jardim Paraíba,Apartamento,89,0,2,1,478197
Vila Machado,Casa,122,350,3,3,478674
Jardim Primavera,Casa,89,306,2,2,479037
Jardim Primavera,Casa,97,329,3,2,479741
Cidade Salvador,Casa,110,245,3,2,479925
Cidade Salvador,Casa,96,291,3,2,479959
Jardim Santa Maria,Casa,119,260,3,2,480105
Jardim das Oliveiras,Casa,101,210,3,2,480358
Vila Garcia,Casa,123,273,4,2,480710
Vila Garcia,Casa,103,306,3,2,481381
Vila Garcia,Casa,120,247,3,2,481405
Jardim Primavera,Casa,101,214,3,2,482900
Parque Residencial Flamboyant,Apartamento,101,0,3,2,483057
Jardim Primavera,Apartamento,111,0,3,2,483116
Jardim São José,Casa,104,357,3,2,483435
Jardim das Oliveiras,Casa,88,262,3,2,484596
Jardim Bela Vista,Casa,119,401,3,2,485163
Sunset Garden,Terreno,0,1129,0,0,485695
Jardim Paraíba,Casa,77,251,2,1,487315
Jardim Paraíba,Casa,106,357,3,2,487634
Jardim das Indústrias,Apartamento,104,0,3,2,488982
Parque Imperial,Apartamento,72,0,3,2,489715
Cidade Salvador,Casa,86,257,2,1,490257
Jardim Primavera,Casa,112,355,3,2,490425
Jardim das Oliveiras,Casa,109,231,3,2,490722
Jardim Paraíba,Casa,85,272,3,2,490960
Vila Machado,Apartamento,110,0,3,2,492228
Vila Garcia,Apartamento,97,0,3,2,492886
Vila Branca,Casa,90,276,2,1,493061
Jardim São José,Apartamento,116,0,3,2,493603
Vila Industrial,Casa,113,364,3,2,495248
Vila Garcia,Casa,103,355,3,2,495249
Centro,Casa,95,248,2,1,495811
Vila Garcia,Apartamento,101,0,3,2,497586
Parque Imperial,Apartamento,87,0,2,2,498823
Jardim Santa Maria,Casa,107,308,3,2,500381
Jardim das Oliveiras,Apartamento,86,0,3,2,502455
Jardim das Oliveiras,Casa,120,419,3,2,503058
Jardim Santa Maria,Casa,116,240,3,2,504152
Jardim Primavera,Casa,106,308,3,2,505044
Jardim das Oliveiras,Casa,96,330,3,2,505704
Vila Industrial,Apartamento,104,0,3,2,507852
Jardim das Oliveiras,Casa,102,279,3,2,508246
Jardim das Oliveiras,Casa,119,263,3,2,508879
Jardim Santa Maria,Casa,84,275,3,2,508926
Jardim Primavera,Apartamento,98,0,3,2,509619
Jardim das Oliveiras,Casa,95,201,3,2,510264
Jardim Santa Maria,Apartamento,110,0,3,2,510510
Jardim América,Apartamento,83,0,2,2,512006
Cidade Salvador,Casa,127,301,3,3,513542
Jardim São José,Apartamento,120,0,3,2,514080
Jardim América,Apartamento,87,0,3,2,514278
Jardim das Indústrias,Casa,120,346,3,2,514936
Cidade Salvador,Casa,109,294,3,2,514993
Jardim das Oliveiras,Casa,104,262,3,2,516423
Jardim América,Apartamento,90,0,3,2,517162
Parque dos Príncipes,Apartamento,74,0,2,1,517182
Parque Imperial,Apartamento,76,0,2,1,517195
Jardim das Oliveiras,Apartamento,102,0,3,2,517542
Jardim América,Casa,102,230,3,2,517972
Vila Nossa Senhora Aparecida,Casa,118,360,3,2,518449
Vila Machado,Apartamento,95,0,3,2,518643
Vila Machado,Casa,101,310,3,2,519320
Jardim São José,Apartamento,85,0,3,2,519358
Jardim das Oliveiras,Casa,114,333,3,2,519443
Vila Machado,Casa,126,353,4,3,519859
Parque Meia Lua,Casa,120,303,3,2,520684
Vila Garcia,Casa,118,305,3,2,520920
Jardim Flórida,Apartamento,118,0,3,2,521619
Vila Garcia,Apartamento,99,0,3,2,522150
Jardim Paraíba,Casa,94,255,2,2,523788
Jardim Santa Maria,Casa,96,277,2,2,525278
Jardim Santa Maria,Casa,116,367,3,2,526102
Cidade Salvador,Casa,106,256,3,2,527379
Vila Garcia,Apartamento,102,0,3,2,527396
Cidade Salvador,Casa,116,237,3,2,527446
Centro,Apartamento,64,0,1,1,528192
Centro,Terreno,0,1192,0,0,530678
Jardim Califórnia,Apartamento,87,0,2,1,531765
Vila Nossa Senhora Aparecida,Apartamento,108,0,3,2,532170
Vila Branca,Casa,102,318,3,2,532334
Jardim São José,Apartamento,104,0,3,2,532677
Jardim Bela Vista,Apartamento,103,0,3,2,534415
Vila Machado,Casa,97,266,3,2,536230
Jardim Primavera,Apartamento,91,0,3,2,536281
Jardim das Oliveiras,Casa,97,306,3,2,536395
Vila Garcia,Apartamento,113,0,3,2,536727
Vila Garcia,Casa,108,366,3,2,537891
Vila Garcia,Casa,116,350,3,2,538354
Parque Imperial,Casa,77,244,2,1,538760
Jardim Primavera,Casa,104,322,3,2,539141
Jardim América,Apartamento,89,0,3,2,540118
Jardim Califórnia,Casa,100,309,3,2,542667
Vila Garcia,Casa,147,353,4,3,543534
Vila Branca,Apartamento,80,0,2,2,544232
Jardim Paraíba,Apartamento,82,0,2,1,546530
Vila Machado,Casa,111,320,3,2,548712
Vila Garcia,Casa,110,366,3,2,548736
Jardim Califórnia,Casa,122,282,4,3,549759
Cidade Salvador,Casa,122,269,4,2,550261
Jardim Paraíba,Casa,109,254,3,2,550970
Jardim São José,Apartamento,118,0,3,2,551178
Jardim América,Casa,87,208,3,2,552175
Vila Garcia,Apartamento,111,0,3,2,552513
Jardim Paraíba,Casa,109,231,3,2,553425
Jardim Paraíba,Apartamento,105,0,3,2,553665
Jardim Santa Maria,Casa,109,247,3,2,554564
Vila Garcia,Casa,115,355,3,2,555283
Parque dos Príncipes,Apartamento,78,0,3,2,555984
Jardim Santa Maria,Casa,104,308,3,2,556776
Jardim Paraíba,Casa,112,258,3,2,557320
Jardim São José,Casa,116,379,3,2,560470
Jardim Primavera,Apartamento,114,0,3,2,560811
Vila Machado,Casa,110,376,3,2,561335
Parque dos Príncipes,Terreno,0,1046,0,0,563427
Jardim das Oliveiras,Apartamento,113,0,3,2,563802
Cidade Salvador,Apartamento,93,0,3,2,564114
Jardim América,Apartamento,79,0,2,1,565738
Centro,Apartamento,79,0,2,1,567046
Vila Garcia,Casa,133,369,3,2,568287
Cidade Salvador,Casa,104,340,3,2,568628
Jardim Santa Maria,Casa,95,318,2,2,569740
Jardim das Oliveiras,Casa,114,300,3,2,570524
Jardim Bela Vista,Apartamento,115,0,3,2,571406
Jardim Primavera,Casa,132,360,3,3,571719
Jardim Santa Maria,Casa,115,230,3,2,574885
Jardim São José,Apartamento,106,0,3,2,575166
Jardim do Lago,Apartamento,77,0,2,2,575960
Parque dos Príncipes,Apartamento,92,0,3,2,577157
Jardim das Oliveiras,Apartamento,91,0,3,2,581894
Jardim Califórnia,Apartamento,112,0,3,2,583979
Jardim das Oliveiras,Casa,120,330,3,2,585561
Condomínio Portal de Jacareí,Terreno,0,1145,0,0,585667
Jardim São José,Casa,119,416,3,2,587337
Jardim Paraíba,Casa,109,331,3,2,587775
Jardim Paraíba,Apartamento,86,0,2,2,588412
Jardim Califórnia,Apartamento,93,0,3,2,590898
Jardim São José,Casa,143,307,3,3,592600
Jardim Santa Maria,Apartamento,117,0,3,2,593073
Jardim Santa Maria,Casa,115,356,3,2,593129
Vila Machado,Apartamento,102,0,3,2,593670
Jardim Paraíba,Casa,117,256,3,2,596059
Parque dos Príncipes,Casa,82,270,2,2,597418
Jardim São José,Casa,113,343,3,2,598218
Vila Branca,Apartamento,93,0,3,2,598938
Vila Machado,Casa,114,379,3,2,600381
Jardim Califórnia,Apartamento,103,0,3,2,602081
Jardim do Lago,Apartamento,66,0,2,1,602764
Jardim São José,Casa,116,314,3,2,603079
Jardim Califórnia,Apartamento,90,0,2,1,603094
Jardim São José,Casa,153,395,4,3,603185
Jardim América,Casa,88,278,2,1,608612
Jardim Primavera,Casa,126,281,3,2,609291
Jardim Califórnia,Apartamento,87,0,3,2,609404
Jardim Primavera,Apartamento,97,0,3,2,609615
